,spot,wave_direction,wave_type,crowd_level,reg_link,latitude,longitude
8,Sennen,Right,Beach break,Can Get Busy,https://surfing-waves.com/atlas/europe/england/cornwall/west_cornwall/spot/sennen.html,50.08270263671875,-5.70653915405273
0,Croyde,Right & left,Beach break,Packed,https://surfing-waves.com/atlas/europe/england/devon/north_devon/spot/croyde.html,51.13051605224609,-4.24698829650879
1,Juicys,Left,Reef break,Mental,https://surfing-waves.com/atlas/europe/england/devon/north_devon/spot/juicys.html,51.01029968261719,-4.49890136718750
2,Lynmouth,Left,Point break,Packed,https://surfing-waves.com/atlas/europe/england/devon/north_devon/spot/lynmouth.html,51.23645019531250,-3.82671833038330
3,Putsborough,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/europe/england/devon/north_devon/spot/putsborough.html,51.14799118041992,-4.22664642333984
4,Saunton sands,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/europe/england/devon/north_devon/spot/saunton_sands.html,51.11042022705078,-4.24621582031250
5,Westward Ho!,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/europe/england/devon/north_devon/spot/westward_ho.html,51.04614257812500,-4.26990509033203
6,Woolacombe,Right & left,Beach break,Packed,https://surfing-waves.com/atlas/europe/england/devon/north_devon/spot/woolacombe.html,51.17299270629883,-4.21926498413086
0,Bamburgh,Right & left,Beach break,Busy,https://surfing-waves.com/atlas/europe/england/north_east_of_england/spot/bamburgh.html,55.61752700805664,-1.69601440429688
1,Headland Prom,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/europe/england/north_east_of_england/spot/headland_prom.html,54.70280456542969,-1.18515014648438
2,Saltburn,Right & left,Beach break,Packed,https://surfing-waves.com/atlas/europe/england/north_east_of_england/spot/saltburn.html,54.59175872802734,-0.97263336181641
3,Tynemouth-Longsands,Right & left,Beach break,Busy,https://surfing-waves.com/atlas/europe/england/north_east_of_england/spot/tynemouth-longsands.html,55.02999114990234,-1.41620635986328
0,Booby's,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/europe/england/cornwall/north_cornwall/spot/booby_s.html,50.53667068481445,-5.03165245056152
1,Bude area,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/europe/england/cornwall/north_cornwall/spot/bude_area.html,50.83022689819336,-4.55383300781250
2,Constantine Bay,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/europe/england/cornwall/north_cornwall/spot/constantine_bay.html,50.53506088256836,-5.02824068069458
3,Crackington,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/europe/england/cornwall/north_cornwall/spot/crackington.html,50.74264907836914,-4.64670181274414
4,Harlyn,Right & left,Beach break,Packed,https://surfing-waves.com/atlas/europe/england/cornwall/north_cornwall/spot/harlyn.html,50.54414367675781,-4.99804973602295
5,Hole,Right & left,Reef break,Not Too Bad,https://surfing-waves.com/atlas/europe/england/cornwall/north_cornwall/spot/hole.html,50.56579208374023,-4.98229980468750
6,Polzeath,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/europe/england/cornwall/north_cornwall/spot/polzeath.html,50.57694244384766,-4.92361307144165
7,Trebarwith Strand,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/europe/england/cornwall/north_cornwall/spot/trebarwith_strand.html,50.64924240112305,-4.77064132690430
8,Trevone,Right,Beach break,Busy,https://surfing-waves.com/atlas/europe/england/cornwall/north_cornwall/spot/trevone.html,50.54621887207031,-4.98354434967041
9,Treyarnon,Left,Reef break,Can Get Busy,https://surfing-waves.com/atlas/europe/england/cornwall/north_cornwall/spot/treyarnon.html,50.52859878540039,-5.03010749816895
10,Watergate Bay,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/europe/england/cornwall/north_cornwall/spot/watergate_bay.html,50.43755340576172,-5.05040645599365
11,Widemouth Bay,Right & left,Beach break,Busy,https://surfing-waves.com/atlas/europe/england/cornwall/north_cornwall/spot/widemouth_bay.html,50.78900909423828,-4.56893920898438
0,Barmston,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/europe/england/east_coast/spot/barmston.html,54.01180267333984,-0.21217346191406
1,Cayton Bay Bunkers,Right,Beach break,Packed,https://surfing-waves.com/atlas/europe/england/east_coast/spot/cayton_bay_bunkers.html,54.24460220336914,-0.35546779632568
2,Filey,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/europe/england/east_coast/spot/filey.html,54.19538497924805,-0.26847839355469
3,South Bay Scarborough,Right,Beach break,Can Get Busy,https://surfing-waves.com/atlas/europe/england/east_coast/spot/south_bay_scarborough.html,54.28987884521484,-0.39722442626953
4,Sutton on Sea,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/europe/england/east_coast/spot/sutton_on_sea.html,53.31241607666016,0.28495788574219
5,The Point,Left,Reef break,Busy,https://surfing-waves.com/atlas/europe/england/east_coast/spot/the_point.html,54.25276565551758,-0.36495208740234
6,Whitby,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/europe/england/east_coast/spot/whitby.html,54.49252700805664,-0.62141418457031
0,Dossen,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/europe/france/britanny_north/spot/dossen.html,48.69646072387695,-4.07292366027832
1,Erquy Beach,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/europe/france/britanny_north/spot/erquy_beach.html,48.63063812255859,-2.46952056884766
2,Pentrez,Left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/europe/france/britanny_north/spot/pentrez.html,48.16959762573242,-4.29179191589355
0,Camber Sands,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/europe/england/south_east_england/spot/camber_sands.html,50.92489624023438,0.80715179443359
1,Hastings,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/europe/england/south_east_england/spot/hastings.html,50.85187149047852,0.57350802421570
2,Joss Bay,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/europe/england/south_east_england/spot/joss_bay.html,51.39181518554688,1.45225524902344
0,Wissant,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/europe/france/normandy/spot/wissant.html,50.88397598266602,1.65515899658203
0,Carcans-Plage,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/europe/france/gironde/spot/carcans-plage.html,45.08176422119141,-1.20780944824219
1,Lacanau,Right & left,Beach break,Busy,https://surfing-waves.com/atlas/europe/france/gironde/spot/lacanau.html,45.00607681274414,-1.22566223144531
2,Le Pin Sec,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/europe/france/gironde/spot/le_pin_sec.html,45.26934814453125,-1.17158889770508
3,Soulac-sur-Mer,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/europe/france/gironde/spot/soulac-sur-mer.html,45.51693344116211,-1.15219116210938
0,Boobahs,Right & left,Reef break,Empty,https://surfing-waves.com/atlas/europe/england/east_anglia/spot/boobahs.html,52.94519805908203,1.21973991394043
1,Caister-on-Sea,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/europe/england/east_anglia/spot/caister_on_sea.html,52.64983367919922,1.73729896545410
2,Cromer,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/europe/england/east_anglia/spot/cromer.html,52.93348312377930,1.30248069763184
3,East Runton,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/europe/england/east_anglia/spot/east_runton.html,52.93780899047852,1.27472519874573
4,Gorleston,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/europe/england/east_anglia/spot/gorleston.html,52.59206008911133,1.73882246017456
5,Gorleston Reef,Right & left,Reef break,Not Too Bad,https://surfing-waves.com/atlas/europe/england/east_anglia/spot/gorleston_reef.html,52.56967926025391,1.73389792442322
6,M&K's,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/europe/england/east_anglia/spot/m_ks.html,52.94638824462891,1.20244777202606
7,Mundesley on Sea,Left,Reef break,Can Get Busy,https://surfing-waves.com/atlas/europe/england/east_anglia/spot/mundesley_on_sea.html,52.87844085693359,1.43847942352295
8,Scratby,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/europe/england/east_anglia/spot/scratby.html,52.67325973510742,1.72760009765625
9,Sea Palling,Right,Reef break,Can Get Busy,https://surfing-waves.com/atlas/europe/england/east_anglia/spot/sea_palling.html,52.78573989868164,1.60400390625000
10,Walcott,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/europe/england/east_anglia/spot/walcott.html,52.84145355224609,1.50753021240234
0,Biarritz Grand Plage,Right & left,Beach break,Packed,https://surfing-waves.com/atlas/europe/france/basque_country/spot/biarritz_grand_plage.html,43.48630523681641,-1.56246185302734
1,Chambre d'Amour,Right & left,Beach break,Packed,https://surfing-waves.com/atlas/europe/france/basque_country/spot/chambre_d_amour.html,43.49561691284180,-1.54674947261810
2,Hendaye Plage,Right & left,Point break,Busy,https://surfing-waves.com/atlas/europe/france/basque_country/spot/hendaye_plage.html,43.37348556518555,-1.76965713500977
3,La Barre,Left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/europe/france/basque_country/spot/la_barre.html,43.52801513671875,-1.52993202209473
4,La Côte des Basques,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/europe/france/basque_country/spot/la_c_te_des_basques.html,43.48018646240234,-1.57001495361328
5,La Milady,Right & left,Beach break,Packed,https://surfing-waves.com/atlas/europe/france/basque_country/spot/la_milady.html,43.46442413330078,-1.57571935653687
6,Plage des Basque,Right,Point break,Packed,https://surfing-waves.com/atlas/europe/france/basque_country/spot/plage_des_basque.html,43.47733688354492,-1.56881332397461
0,Boscombe Pier,Right,Beach break,Can Get Busy,https://surfing-waves.com/atlas/europe/england/south_coast/spot/boscombe_pier.html,50.71624374389648,-1.84209823608398
1,Boscombe Reef,Right & left,Reef break,Busy,https://surfing-waves.com/atlas/europe/england/south_coast/spot/boscombe_reef.html,50.71754837036133,-1.83647632598877
2,Bournemouth Pier,Right,Beach break,Mental,https://surfing-waves.com/atlas/europe/england/south_coast/spot/bournemouth_pier.html,50.71482849121094,-1.87540054321289
3,Highcliffe,Right & left,Beach break,Busy,https://surfing-waves.com/atlas/europe/england/south_coast/spot/highcliffe.html,50.73585891723633,-1.69258117675781
4,Kimmeridge Bay,Right,Reef break,Busy,https://surfing-waves.com/atlas/europe/england/south_coast/spot/kimmeridge_bay.html,50.60786437988281,-2.13632583618164
5,Southbourne,Right & left,Breakwater / groyne,Not Too Bad,https://surfing-waves.com/atlas/europe/england/south_coast/spot/southbourne.html,50.71754837036133,-1.77703857421875
6,Witterings,Right,Beach break,Not Too Bad,https://surfing-waves.com/atlas/europe/england/south_coast/spot/witterings.html,50.76512908935547,-0.88285446166992
7,Worthing Pier,Right & left,Breakwater / groyne,Not Too Bad,https://surfing-waves.com/atlas/europe/england/south_coast/spot/worthing_pier.html,50.80710220336914,-0.36894321441650
0,Côte Sauvage,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/europe/france/poitou-charente/spot/c_te_sauvage.html,45.77967453002930,-1.24302148818970
1,Phare de la Coubre,Right,Beach break,Not Too Bad,https://surfing-waves.com/atlas/europe/france/poitou-charente/spot/phare_de_la_coubre.html,45.73877716064453,-1.28265380859375
0,Gruissan,Right & left,Breakwater / groyne,Can Get Busy,https://surfing-waves.com/atlas/europe/france/mediterranean/spot/gruissan.html,43.10841369628906,3.12326550483704
1,Narbonne Plage,Left,Breakwater / groyne,Empty,https://surfing-waves.com/atlas/europe/france/mediterranean/spot/narbonne_plage.html,43.16836929321289,3.18152570724487
2,Tamaris,Right & left,Reef break,Busy,https://surfing-waves.com/atlas/europe/france/mediterranean/spot/tamaris.html,43.32792663574219,5.08278083801270
0,Garrettstown,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/europe/ireland/eire/cork/spot/garrettstown.html,51.64382171630859,-8.58051013946533
0,Carnivan,Right,Beach break,Empty,https://surfing-waves.com/atlas/europe/ireland/eire/east_coast/spot/carnivan.html,52.17364120483398,-6.83598518371582
0,Cp,Right,Beach break,Can Get Busy,https://surfing-waves.com/atlas/europe/france/pays-de-la-loire/spot/cp.html,46.76244354248047,-2.05615997314453
1,La Sauzaie,Right,Reef break,Busy,https://surfing-waves.com/atlas/europe/france/pays-de-la-loire/spot/la_sauzaie.html,46.63974380493164,-1.89936876296997
2,Les Conches,Right,Beach break,Not Too Bad,https://surfing-waves.com/atlas/europe/france/pays-de-la-loire/spot/les_conches.html,46.38954162597656,-1.49381875991821
3,Sauveterre,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/europe/france/pays-de-la-loire/spot/sauveterre.html,46.54115295410156,-1.84020996093750
4,St Gilles-Croix-de-Vie,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/europe/france/pays-de-la-loire/spot/st_gilles-croix-de-vie.html,46.68430328369141,-1.95213317871094
0,Doonbeg,Right,Reef break,Empty,https://surfing-waves.com/atlas/europe/ireland/eire/county_clare/spot/doonbeg.html,52.77950668334961,-9.44824218750000
1,Lahinch Beach,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/europe/ireland/eire/county_clare/spot/lahinch_beach.html,52.93363952636719,-9.36447143554688
0,Baie des Trépassés,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/europe/france/britanny_south/spot/baie_des_tr_pass_s.html,48.04636001586914,-4.71070909500122
1,Grande Plage,Right & left,Reef break,Busy,https://surfing-waves.com/atlas/europe/france/britanny_south/spot/grande_plage.html,47.47689819335938,-3.12011718750000
2,Guidel Plages,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/europe/france/britanny_south/spot/guidel_plages.html,47.76102066040039,-3.52798461914062
3,La Torche,Left,Point break,Busy,https://surfing-waves.com/atlas/europe/france/britanny_south/spot/la_torche.html,47.83367156982422,-4.36569213867188
4,Quiberon - Le Mentor,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/europe/france/britanny_south/spot/quiberon_le_mentor.html,47.58175659179688,-3.14064145088196
5,Quiberon - Les Crevettes,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/europe/france/britanny_south/spot/quiberon_les_crevettes.html,47.57627868652344,-3.13838839530945
6,Quiberon - Port Blanc,Right,Beach break,Empty,https://surfing-waves.com/atlas/europe/france/britanny_south/spot/quiberon_-_port_blanc.html,47.52346801757812,-3.15537214279175
7,St Tugen,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/europe/france/britanny_south/spot/st_tugen.html,48.02116012573242,-4.66541290283203
0,Carrowniskey,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/europe/ireland/eire/mayo/spot/carrowniskey.html,53.71870803833008,-9.88563537597656
0,Tramore,Left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/europe/ireland/eire/waterford/spot/tramore.html,52.15782165527344,-7.13901042938232
1,Whiting Bay,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/europe/ireland/eire/waterford/spot/whiting_bay.html,51.94918441772461,-7.76999473571777
0,Bundoran Peak,Right & left,Reef break,Busy,https://surfing-waves.com/atlas/europe/ireland/eire/donegal/spot/bundoran_peak.html,54.48115921020508,-8.28575134277344
1,Dooey Beach,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/europe/ireland/eire/donegal/spot/dooey_beach.html,54.86870574951172,-8.38256835937500
2,Rossnowlagh,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/europe/ireland/eire/donegal/spot/rossnowlagh.html,54.55414581298828,-8.21146488189697
